date,occupation,status,count
27/05/2016,Professional services,filled,2.274307103
27/05/2016,Sales and marketing support,filled,10.11623614
27/05/2016,Software development and technology,filled,41.30673355
27/05/2016,Writing and translation,filled,13.60153793
28/05/2016,Clerical and data entry,filled,19.80419367
28/05/2016,Creative and multimedia,filled,24.94353699
28/05/2016,Professional services,filled,1.964174316
28/05/2016,Sales and marketing support,filled,8.89047322
28/05/2016,Software development and technology,filled,36.61043706
28/05/2016,Writing and translation,filled,12.25762919
29/05/2016,Clerical and data entry,filled,14.41379047
29/05/2016,Creative and multimedia,filled,18.20922505
29/05/2016,Professional services,filled,1.594968618
29/05/2016,Sales and marketing support,filled,6.365106242
29/05/2016,Software development and technology,filled,28.84234917
29/05/2016,Writing and translation,filled,9.643652845
30/05/2016,Clerical and data entry,filled,13.7935249
30/05/2016,Creative and multimedia,filled,17.8104829
30/05/2016,Professional services,filled,1.964174316
30/05/2016,Sales and marketing support,filled,6.246960419
30/05/2016,Software development and technology,filled,24.20512559
30/05/2016,Writing and translation,filled,9.363056514
31/05/2016,Clerical and data entry,filled,16.88008454
31/05/2016,Creative and multimedia,filled,23.14181318
31/05/2016,Professional services,filled,1.35867697
31/05/2016,Sales and marketing support,filled,8.654181573
31/05/2016,Software development and technology,filled,33.96692426
31/05/2016,Writing and translation,filled,12.50868907
01/06/2016,Clerical and data entry,filled,17.45604543
01/06/2016,Creative and multimedia,filled,26.70095612
01/06/2016,Professional services,filled,1.786955581
01/06/2016,Sales and marketing support,filled,10.95802513
01/06/2016,Software development and technology,filled,37.40792137
01/06/2016,Writing and translation,filled,14.13319414
02/06/2016,Clerical and data entry,filled,18.13538391
02/06/2016,Creative and multimedia,filled,28.16301068
02/06/2016,Professional services,filled,2.289075331
02/06/2016,Sales and marketing support,filled,9.732262212
02/06/2016,Software development and technology,filled,40.92275962
02/06/2016,Writing and translation,filled,12.84835831
03/06/2016,Clerical and data entry,filled,18.53412606
03/06/2016,Creative and multimedia,filled,28.07440131
03/06/2016,Professional services,filled,2.569671662
03/06/2016,Sales and marketing support,filled,11.16478032
03/06/2016,Software development and technology,filled,42.99031153
03/06/2016,Writing and translation,filled,14.16273059
04/06/2016,Clerical and data entry,filled,15.93491795
04/06/2016,Creative and multimedia,filled,22.80214394
04/06/2016,Professional services,filled,2.170929507
04/06/2016,Sales and marketing support,filled,7.649942073
04/06/2016,Software development and technology,filled,30.89513285
04/06/2016,Writing and translation,filled,10.82511108
05/06/2016,Clerical and data entry,filled,18.10584745
05/06/2016,Creative and multimedia,filled,18.06154277
05/06/2016,Professional services,filled,1.919869632
05/06/2016,Sales and marketing support,filled,6.586629661
05/06/2016,Software development and technology,filled,30.08288031
05/06/2016,Writing and translation,filled,9.303983602
06/06/2016,Clerical and data entry,filled,13.30617337
06/06/2016,Creative and multimedia,filled,18.54889429
06/06/2016,Professional services,filled,1.742650897
06/06/2016,Sales and marketing support,filled,7.236431691
06/06/2016,Software development and technology,filled,26.92247953
06/06/2016,Writing and translation,filled,9.495970565
07/06/2016,Clerical and data entry,filled,14.41379047
07/06/2016,Creative and multimedia,filled,25.23890155
07/06/2016,Professional services,filled,1.964174316
07/06/2016,Sales and marketing support,filled,9.776566896
07/06/2016,Software development and technology,filled,35.76864807
07/06/2016,Writing and translation,filled,12.90743122
08/06/2016,Clerical and data entry,filled,16.34842833
08/06/2016,Creative and multimedia,filled,26.77479726
08/06/2016,Professional services,filled,1.742650897
08/06/2016,Sales and marketing support,filled,10.27868665
08/06/2016,Software development and technology,filled,35.26652832
08/06/2016,Writing and translation,filled,14.14796237
09/06/2016,Clerical and data entry,filled,17.63326416
09/06/2016,Creative and multimedia,filled,27.05539359
09/06/2016,Professional services,filled,1.846028492
09/06/2016,Sales and marketing support,filled,10.69219703
09/06/2016,Software development and technology,filled,40.76030911
09/06/2016,Writing and translation,filled,14.01504832
10/06/2016,Clerical and data entry,filled,16.55518352
10/06/2016,Creative and multimedia,filled,26.93724776
10/06/2016,Professional services,filled,2.200465963
10/06/2016,Sales and marketing support,filled,10.70696526
10/06/2016,Software development and technology,filled,39.04719467
10/06/2016,Writing and translation,filled,13.49816034
11/06/2016,Clerical and data entry,filled,18.62273543
11/06/2016,Creative and multimedia,filled,24.67770889
11/06/2016,Professional services,filled,1.447286338
11/06/2016,Sales and marketing support,filled,9.436897654
11/06/2016,Software development and technology,filled,36.89103339
11/06/2016,Writing and translation,filled,11.20908501
12/06/2016,Clerical and data entry,filled,14.08888945
12/06/2016,Creative and multimedia,filled,17.01299859
12/06/2016,Professional services,filled,1.978942544
12/06/2016,Sales and marketing support,filled,7.546564477
12/06/2016,Software development and technology,filled,28.47314347
12/06/2016,Writing and translation,filled,8.476962838
13/06/2016,Clerical and data entry,filled,13.83782958
13/06/2016,Creative and multimedia,filled,18.22399328
13/06/2016,Professional services,filled,1.683577985
13/06/2016,Sales and marketing support,filled,6.527556749
13/06/2016,Software development and technology,filled,25.84439889
13/06/2016,Writing and translation,filled,9.363056514
14/06/2016,Clerical and data entry,filled,16.64379289
14/06/2016,Creative and multimedia,filled,25.72625307
14/06/2016,Professional services,filled,2.156161279
14/06/2016,Sales and marketing support,filled,9.924249176
14/06/2016,Software development and technology,filled,36.3150725
14/06/2016,Writing and translation,filled,14.00028009
15/06/2016,Clerical and data entry,filled,24.26419851
15/06/2016,Creative and multimedia,filled,28.05963309
15/06/2016,Professional services,filled,1.550663934
15/06/2016,Sales and marketing support,filled,11.59305893
15/06/2016,Software development and technology,filled,37.70328593
15/06/2016,Writing and translation,filled,15.65432162
16/06/2016,Clerical and data entry,filled,16.71763403
16/06/2016,Creative and multimedia,filled,28.47314347
16/06/2016,Professional services,filled,1.447286338
16/06/2016,Sales and marketing support,filled,10.42636893
16/06/2016,Software development and technology,filled,35.54712465
16/06/2016,Writing and translation,filled,12.37577501
17/06/2016,Clerical and data entry,filled,19.84849835
17/06/2016,Creative and multimedia,filled,25.84439889
17/06/2016,Professional services,filled,2.023247228
17/06/2016,Sales and marketing support,filled,9.761798668
17/06/2016,Software development and technology,filled,40.08097063
17/06/2016,Writing and translation,filled,13.24710046
18/06/2016,Clerical and data entry,filled,15.68385807
18/06/2016,Creative and multimedia,filled,24.35280787
18/06/2016,Professional services,filled,1.742650897
18/06/2016,Sales and marketing support,filled,9.156301323
18/06/2016,Software development and technology,filled,34.42473933
18/06/2016,Writing and translation,filled,11.37153551
19/06/2016,Clerical and data entry,filled,17.76617821
19/06/2016,Creative and multimedia,filled,17.10160795
19/06/2016,Professional services,filled,1.284835831
19/06/2016,Sales and marketing support,filled,6.438947382
19/06/2016,Software development and technology,filled,26.31698219
19/06/2016,Writing and translation,filled,7.797624352
20/06/2016,Clerical and data entry,filled,16.34842833
20/06/2016,Creative and multimedia,filled,15.97922263
20/06/2016,Professional services,filled,1.151921779
20/06/2016,Sales and marketing support,filled,5.995900544
20/06/2016,Software development and technology,filled,23.31903192
20/06/2016,Writing and translation,filled,8.137293595
21/06/2016,Clerical and data entry,filled,21.41393051
21/06/2016,Creative and multimedia,filled,24.44141724
21/06/2016,Professional services,filled,1.772187353
21/06/2016,Sales and marketing support,filled,9.510738793
21/06/2016,Software development and technology,filled,35.90156212
21/06/2016,Writing and translation,filled,11.62259539
22/06/2016,Clerical and data entry,filled,32.82977071
22/06/2016,Creative and multimedia,filled,19.4497562
22/06/2016,Professional services,filled,1.447286338
22/06/2016,Sales and marketing support,filled,10.19007728
22/06/2016,Software development and technology,filled,30.51115892
22/06/2016,Writing and translation,filled,12.43484793
23/06/2016,Clerical and data entry,filled,19.33161037
23/06/2016,Creative and multimedia,filled,31.41202083
23/06/2016,Professional services,filled,2.067551912
23/06/2016,Sales and marketing support,filled,12.84835831
23/06/2016,Software development and technology,filled,43.15276204
23/06/2016,Writing and translation,filled,15.00451959
24/06/2016,Clerical and data entry,filled,17.4412772
24/06/2016,Creative and multimedia,filled,29.00479967
24/06/2016,Professional services,filled,1.831260265
24/06/2016,Sales and marketing support,filled,10.11623614
24/06/2016,Software development and technology,filled,37.85096821
24/06/2016,Writing and translation,filled,12.56776198
25/06/2016,Clerical and data entry,filled,15.52140756
25/06/2016,Creative and multimedia,filled,23.05320381
25/06/2016,Professional services,filled,1.875564948
25/06/2016,Sales and marketing support,filled,9.126764867
25/06/2016,Software development and technology,filled,33.00698945
25/06/2016,Writing and translation,filled,10.76603817
26/06/2016,Clerical and data entry,filled,14.08888945
26/06/2016,Creative and multimedia,filled,17.76617821
26/06/2016,Professional services,filled,1.240531147
26/06/2016,Sales and marketing support,filled,6.409410926
26/06/2016,Software development and technology,filled,28.4879117
26/06/2016,Writing and translation,filled,8.772327396
27/06/2016,Clerical and data entry,filled,13.0551135
27/06/2016,Creative and multimedia,filled,16.12690491
27/06/2016,Professional services,filled,1.402981654
27/06/2016,Sales and marketing support,filled,6.158351051
27/06/2016,Software development and technology,filled,23.06797204
27/06/2016,Writing and translation,filled,8.403121698
28/06/2016,Clerical and data entry,filled,14.14796237
28/06/2016,Creative and multimedia,filled,39.35732746
28/06/2016,Professional services,filled,1.521127478
28/06/2016,Sales and marketing support,filled,10.82511108
28/06/2016,Software development and technology,filled,33.84877844
28/06/2016,Writing and translation,filled,13.02557704
29/06/2016,Clerical and data entry,filled,23.80638344
29/06/2016,Creative and multimedia,filled,24.86969585
29/06/2016,Professional services,filled,1.713114441
29/06/2016,Sales and marketing support,filled,10.60358766
29/06/2016,Software development and technology,filled,37.1568615
29/06/2016,Writing and translation,filled,13.02557704
30/06/2016,Clerical and data entry,filled,21.07426127
30/06/2016,Creative and multimedia,filled,25.15029218
30/06/2016,Professional services,filled,2.481062294
30/06/2016,Sales and marketing support,filled,11.87365526
30/06/2016,Software development and technology,filled,57.18257858
30/06/2016,Writing and translation,filled,15.16697009
01/07/2016,Clerical and data entry,filled,21.39916229
01/07/2016,Creative and multimedia,filled,24.98784167
01/07/2016,Professional services,filled,1.772187353
01/07/2016,Sales and marketing support,filled,10.05716323
01/07/2016,Software development and technology,filled,37.77712707
01/07/2016,Writing and translation,filled,9.865176264
02/07/2016,Clerical and data entry,filled,16.18597782
02/07/2016,Creative and multimedia,filled,22.81691217
02/07/2016,Professional services,filled,1.683577985
02/07/2016,Sales and marketing support,filled,8.668949801
02/07/2016,Software development and technology,filled,30.57023184
02/07/2016,Writing and translation,filled,10.9432569
03/07/2016,Clerical and data entry,filled,14.41379047
03/07/2016,Creative and multimedia,filled,19.15439164
03/07/2016,Professional services,filled,1.388213426
03/07/2016,Sales and marketing support,filled,6.202655735
03/07/2016,Software development and technology,filled,26.12499523
03/07/2016,Writing and translation,filled,8.122525367
04/07/2016,Clerical and data entry,filled,12.65637134
04/07/2016,Creative and multimedia,filled,15.81677212
04/07/2016,Professional services,filled,1.019007728
04/07/2016,Sales and marketing support,filled,5.582390161
04/07/2016,Software development and technology,filled,20.74936026
04/07/2016,Writing and translation,filled,7.221663463
05/07/2016,Clerical and data entry,filled,21.25148001
05/07/2016,Creative and multimedia,filled,29.41831006
05/07/2016,Professional services,filled,2.584439889
05/07/2016,Sales and marketing support,filled,15.74293098
05/07/2016,Software development and technology,filled,41.30673355
05/07/2016,Writing and translation,filled,18.62273543
06/07/2016,Clerical and data entry,filled,23.95406572
06/07/2016,Creative and multimedia,filled,25.90347181
06/07/2016,Professional services,filled,1.225762919
06/07/2016,Sales and marketing support,filled,9.24491069
06/07/2016,Software development and technology,filled,32.75592957
06/07/2016,Writing and translation,filled,11.96226463
07/07/2016,Clerical and data entry,filled,16.54041529
07/07/2016,Creative and multimedia,filled,26.59757852
07/07/2016,Professional services,filled,1.772187353
07/07/2016,Sales and marketing support,filled,10.26391842
07/07/2016,Software development and technology,filled,36.63997352
07/07/2016,Writing and translation,filled,12.44961615
08/07/2016,Clerical and data entry,filled,17.61849593
08/07/2016,Creative and multimedia,filled,24.69247712
08/07/2016,Professional services,filled,1.668809757
08/07/2016,Sales and marketing support,filled,9.953785632
08/07/2016,Software development and technology,filled,35.85725744
08/07/2016,Writing and translation,filled,12.55299375
09/07/2016,Clerical and data entry,filled,5.818681808
09/07/2016,Creative and multimedia,filled,25.72625307
09/07/2016,Professional services,filled,1.270067603
09/07/2016,Sales and marketing support,filled,8.905241448
09/07/2016,Software development and technology,filled,34.02599717
09/07/2016,Writing and translation,filled,11.23862146
10/07/2016,Clerical and data entry,filled,4.076030911
10/07/2016,Creative and multimedia,filled,17.01299859
10/07/2016,Professional services,filled,1.225762919
10/07/2016,Sales and marketing support,filled,6.675239029
10/07/2016,Software development and technology,filled,24.27896673
10/07/2016,Writing and translation,filled,9.363056514
11/07/2016,Clerical and data entry,filled,12.4200797
11/07/2016,Creative and multimedia,filled,16.00875909
11/07/2016,Professional services,filled,1.43251811
11/07/2016,Sales and marketing support,filled,5.862986492
11/07/2016,Software development and technology,filled,20.6164462
11/07/2016,Writing and translation,filled,7.96007486
12/07/2016,Clerical and data entry,filled,15.55094402
12/07/2016,Creative and multimedia,filled,23.18611787
12/07/2016,Professional services,filled,1.713114441
12/07/2016,Sales and marketing support,filled,8.875704992
12/07/2016,Software development and technology,filled,33.5091092
12/07/2016,Writing and translation,filled,10.97279336
13/07/2016,Clerical and data entry,filled,17.4412772
13/07/2016,Creative and multimedia,filled,25.75578953
13/07/2016,Professional services,filled,1.713114441
13/07/2016,Sales and marketing support,filled,10.07193146
13/07/2016,Software development and technology,filled,34.88255439
13/07/2016,Writing and translation,filled,12.9517359
14/07/2016,Clerical and data entry,filled,6.320801558
14/07/2016,Creative and multimedia,filled,27.52797688
14/07/2016,Professional services,filled,1.890333176
14/07/2016,Sales and marketing support,filled,10.70696526
14/07/2016,Software development and technology,filled,37.27500732
14/07/2016,Writing and translation,filled,12.4200797
15/07/2016,Clerical and data entry,filled,13.82306135
15/07/2016,Creative and multimedia,filled,26.62711498
15/07/2016,Professional services,filled,1.624505073
15/07/2016,Sales and marketing support,filled,9.569811705
15/07/2016,Software development and technology,filled,34.95639553
15/07/2016,Writing and translation,filled,11.10570741
16/07/2016,Clerical and data entry,filled,19.15439164
16/07/2016,Creative and multimedia,filled,24.38234433
16/07/2016,Professional services,filled,1.698346213
16/07/2016,Sales and marketing support,filled,9.39259297
16/07/2016,Software development and technology,filled,34.74964034
16/07/2016,Writing and translation,filled,11.01709804
17/07/2016,Clerical and data entry,filled,15.56571225
17/07/2016,Creative and multimedia,filled,19.16915987
17/07/2016,Professional services,filled,1.594968618
17/07/2016,Sales and marketing support,filled,6.630934345
17/07/2016,Software development and technology,filled,26.58281029
17/07/2016,Writing and translation,filled,8.934777904
18/07/2016,Clerical and data entry,filled,15.78723567
18/07/2016,Creative and multimedia,filled,20.08479
18/07/2016,Professional services,filled,1.240531147
18/07/2016,Sales and marketing support,filled,7.073981183
18/07/2016,Software development and technology,filled,22.50677938
18/07/2016,Writing and translation,filled,8.019147771
19/07/2016,Clerical and data entry,filled,17.01299859
19/07/2016,Creative and multimedia,filled,29.7579793
19/07/2016,Professional services,filled,2.08232014
19/07/2016,Sales and marketing support,filled,10.01285854
19/07/2016,Software development and technology,filled,34.23275236
19/07/2016,Writing and translation,filled,13.29140515
20/07/2016,Clerical and data entry,filled,16.30412365
20/07/2016,Creative and multimedia,filled,25.3718156
20/07/2016,Professional services,filled,1.314372287
20/07/2016,Sales and marketing support,filled,10.47067361
20/07/2016,Software development and technology,filled,35.63573402
20/07/2016,Writing and translation,filled,12.6859078
21/07/2016,Clerical and data entry,filled,19.3463786
21/07/2016,Creative and multimedia,filled,27.40983106
21/07/2016,Professional services,filled,2.230002419
21/07/2016,Sales and marketing support,filled,11.53398602
21/07/2016,Software development and technology,filled,37.7918953
21/07/2016,Writing and translation,filled,13.55723325
22/07/2016,Clerical and data entry,filled,18.96240467
22/07/2016,Creative and multimedia,filled,26.4794327
22/07/2016,Professional services,filled,1.816492037
22/07/2016,Sales and marketing support,filled,10.9432569
22/07/2016,Software development and technology,filled,37.02394745
22/07/2016,Writing and translation,filled,13.71968376
23/07/2016,Clerical and data entry,filled,18.84425885
23/07/2016,Creative and multimedia,filled,26.05115409
23/07/2016,Professional services,filled,2.244770647
23/07/2016,Sales and marketing support,filled,10.02762677
23/07/2016,Software development and technology,filled,37.40792137
23/07/2016,Writing and translation,filled,12.74498071
24/07/2016,Clerical and data entry,filled,16.98346213
24/07/2016,Creative and multimedia,filled,20.97088367
24/07/2016,Professional services,filled,1.58020039
24/07/2016,Sales and marketing support,filled,6.941067132
24/07/2016,Software development and technology,filled,25.91824003
24/07/2016,Writing and translation,filled,8.122525367
25/07/2016,Clerical and data entry,filled,15.87584504
25/07/2016,Creative and multimedia,filled,21.47300342
25/07/2016,Professional services,filled,1.50635925
25/07/2016,Sales and marketing support,filled,8.033915999
25/07/2016,Software development and technology,filled,24.42664901
25/07/2016,Writing and translation,filled,9.289215374
26/07/2016,Clerical and data entry,filled,18.26829796
26/07/2016,Creative and multimedia,filled,29.53645588
26/07/2016,Professional services,filled,1.890333176
26/07/2016,Sales and marketing support,filled,10.89895222
26/07/2016,Software development and technology,filled,36.5218277
26/07/2016,Writing and translation,filled,12.90743122
27/07/2016,Clerical and data entry,filled,18.91809999
27/07/2016,Creative and multimedia,filled,28.08916954
27/07/2016,Professional services,filled,2.023247228
27/07/2016,Sales and marketing support,filled,10.98756159
27/07/2016,Software development and technology,filled,38.72229366
27/07/2016,Writing and translation,filled,14.97498313
28/07/2016,Clerical and data entry,filled,18.8147224
28/07/2016,Creative and multimedia,filled,26.3760551
28/07/2016,Professional services,filled,1.713114441
28/07/2016,Sales and marketing support,filled,11.43060843
28/07/2016,Software development and technology,filled,33.47957274
28/07/2016,Writing and translation,filled,12.98127236
29/07/2016,Clerical and data entry,filled,21.28101646
29/07/2016,Creative and multimedia,filled,28.88665385
29/07/2016,Professional services,filled,1.831260265
29/07/2016,Sales and marketing support,filled,12.36100679
29/07/2016,Software development and technology,filled,41.0704419
29/07/2016,Writing and translation,filled,13.09941818
30/07/2016,Clerical and data entry,filled,18.57843075
30/07/2016,Creative and multimedia,filled,25.12075573
30/07/2016,Professional services,filled,1.993710772
30/07/2016,Sales and marketing support,filled,9.111996639
30/07/2016,Software development and technology,filled,32.81500248
30/07/2016,Writing and translation,filled,10.85464754
31/07/2016,Clerical and data entry,filled,17.27882669
31/07/2016,Creative and multimedia,filled,19.99618063
31/07/2016,Professional services,filled,1.402981654
31/07/2016,Sales and marketing support,filled,6.571861433
31/07/2016,Software development and technology,filled,28.07440131
31/07/2016,Writing and translation,filled,8.609876889
01/08/2016,Clerical and data entry,filled,15.90538149
01/08/2016,Creative and multimedia,filled,19.19869632
01/08/2016,Professional services,filled,1.343908743
01/08/2016,Sales and marketing support,filled,6.571861433
01/08/2016,Software development and technology,filled,23.92452926
01/08/2016,Writing and translation,filled,7.620405617
02/08/2016,Clerical and data entry,filled,19.16915987
02/08/2016,Creative and multimedia,filled,27.52797688
02/08/2016,Professional services,filled,1.949406088
02/08/2016,Sales and marketing support,filled,11.00232982
02/08/2016,Software development and technology,filled,36.72858289
02/08/2016,Writing and translation,filled,13.36524629
03/08/2016,Clerical and data entry,filled,18.28306619
03/08/2016,Creative and multimedia,filled,29.19678664
03/08/2016,Professional services,filled,1.58020039
03/08/2016,Sales and marketing support,filled,11.51921779
03/08/2016,Software development and technology,filled,39.34255923
03/08/2016,Writing and translation,filled,12.87789476
04/08/2016,Clerical and data entry,filled,17.58895948
04/08/2016,Creative and multimedia,filled,29.94996626
04/08/2016,Professional services,filled,1.875564948
04/08/2016,Sales and marketing support,filled,11.26815792
04/08/2016,Software development and technology,filled,42.73925166
04/08/2016,Writing and translation,filled,13.9559754
05/08/2016,Clerical and data entry,filled,16.98346213
05/08/2016,Creative and multimedia,filled,26.73049257
05/08/2016,Professional services,filled,2.023247228
05/08/2016,Sales and marketing support,filled,10.13100437
05/08/2016,Software development and technology,filled,39.93328835
05/08/2016,Writing and translation,filled,12.13948337
06/08/2016,Clerical and data entry,filled,17.41174074
06/08/2016,Creative and multimedia,filled,24.29373496
06/08/2016,Professional services,filled,1.565432162
06/08/2016,Sales and marketing support,filled,8.639413345
06/08/2016,Software development and technology,filled,31.97321349
06/08/2016,Writing and translation,filled,11.66690007
07/08/2016,Clerical and data entry,filled,17.45604543
07/08/2016,Creative and multimedia,filled,19.99618063
07/08/2016,Professional services,filled,1.462054566
07/08/2016,Sales and marketing support,filled,7.206895235
07/08/2016,Software development and technology,filled,27.35075814
07/08/2016,Writing and translation,filled,10.27868665
08/08/2016,Clerical and data entry,filled,14.10365768
08/08/2016,Creative and multimedia,filled,18.17968859
08/08/2016,Professional services,filled,1.181458235
08/08/2016,Sales and marketing support,filled,6.675239029
08/08/2016,Software development and technology,filled,21.26624823
08/08/2016,Writing and translation,filled,7.88623372
09/08/2016,Clerical and data entry,filled,17.05730327
09/08/2016,Creative and multimedia,filled,27.92671903
09/08/2016,Professional services,filled,1.949406088
09/08/2016,Sales and marketing support,filled,10.6774288
09/08/2016,Software development and technology,filled,36.96487453
09/08/2016,Writing and translation,filled,14.82730085
10/08/2016,Clerical and data entry,filled,16.79147517
10/08/2016,Creative and multimedia,filled,30.3930131
10/08/2016,Professional services,filled,1.284835831
10/08/2016,Sales and marketing support,filled,13.06988173
10/08/2016,Software development and technology,filled,40.84891848
10/08/2016,Writing and translation,filled,16.08260023
11/08/2016,Clerical and data entry,filled,19.11008695
11/08/2016,Creative and multimedia,filled,28.57652106
11/08/2016,Professional services,filled,1.668809757
11/08/2016,Sales and marketing support,filled,11.59305893
11/08/2016,Software development and technology,filled,41.1738195
11/08/2016,Writing and translation,filled,14.17749882
12/08/2016,Clerical and data entry,filled,23.06797204
12/08/2016,Creative and multimedia,filled,30.59976829
12/08/2016,Professional services,filled,1.727882669
12/08/2016,Sales and marketing support,filled,11.88842349
12/08/2016,Software development and technology,filled,39.91852012
12/08/2016,Writing and translation,filled,13.7935249
13/08/2016,Clerical and data entry,filled,38.85520771
13/08/2016,Creative and multimedia,filled,26.34651864
13/08/2016,Professional services,filled,1.919869632
13/08/2016,Sales and marketing support,filled,10.58881943
13/08/2016,Software development and technology,filled,39.46070506
13/08/2016,Writing and translation,filled,13.5867697
14/08/2016,Clerical and data entry,filled,12.65637134
14/08/2016,Creative and multimedia,filled,20.33584987
14/08/2016,Professional services,filled,1.388213426
14/08/2016,Sales and marketing support,filled,7.561332705
14/08/2016,Software development and technology,filled,29.285396
14/08/2016,Writing and translation,filled,10.45590538
15/08/2016,Clerical and data entry,filled,12.61206666
15/08/2016,Creative and multimedia,filled,16.99823036
15/08/2016,Professional services,filled,1.447286338
15/08/2016,Sales and marketing support,filled,6.645702573
15/08/2016,Software development and technology,filled,24.61863598
15/08/2016,Writing and translation,filled,7.901001948
16/08/2016,Clerical and data entry,filled,19.6122067
16/08/2016,Creative and multimedia,filled,25.16506041
16/08/2016,Professional services,filled,1.816492037
16/08/2016,Sales and marketing support,filled,10.91372045
16/08/2016,Software development and technology,filled,36.10831731
16/08/2016,Writing and translation,filled,12.62683489
17/08/2016,Clerical and data entry,filled,39.54931442
17/08/2016,Creative and multimedia,filled,29.96473449
17/08/2016,Professional services,filled,1.949406088
17/08/2016,Sales and marketing support,filled,11.90319172
17/08/2016,Software development and technology,filled,40.42063987
17/08/2016,Writing and translation,filled,13.48339211
18/08/2016,Clerical and data entry,filled,19.67127962
18/08/2016,Creative and multimedia,filled,30.61453652
18/08/2016,Professional services,filled,2.185697735
18/08/2016,Sales and marketing support,filled,12.9517359
18/08/2016,Software development and technology,filled,44.186538
18/08/2016,Writing and translation,filled,15.40326174
19/08/2016,Clerical and data entry,filled,32.78546603
19/08/2016,Creative and multimedia,filled,23.03843559
19/08/2016,Professional services,filled,1.831260265
19/08/2016,Sales and marketing support,filled,11.37153551
19/08/2016,Software development and technology,filled,30.46685424
19/08/2016,Writing and translation,filled,10.35252779
20/08/2016,Clerical and data entry,filled,18.9771729
20/08/2016,Creative and multimedia,filled,26.99632067
20/08/2016,Professional services,filled,1.86079672
20/08/2016,Sales and marketing support,filled,9.495970565
20/08/2016,Software development and technology,filled,36.99441099
20/08/2016,Writing and translation,filled,11.79981412
21/08/2016,Clerical and data entry,filled,18.076311
21/08/2016,Creative and multimedia,filled,20.91181076
21/08/2016,Professional services,filled,1.50635925
21/08/2016,Sales and marketing support,filled,7.369345742
21/08/2016,Software development and technology,filled,29.66936993
21/08/2016,Writing and translation,filled,10.21961373
22/08/2016,Clerical and data entry,filled,16.14167314
22/08/2016,Creative and multimedia,filled,18.38644379
22/08/2016,Professional services,filled,1.772187353
22/08/2016,Sales and marketing support,filled,7.339809286
22/08/2016,Software development and technology,filled,26.46466447
22/08/2016,Writing and translation,filled,9.31875183
23/08/2016,Clerical and data entry,filled,19.93710772
23/08/2016,Creative and multimedia,filled,25.82963067
23/08/2016,Professional services,filled,2.348148242
23/08/2016,Sales and marketing support,filled,12.86312654
23/08/2016,Software development and technology,filled,34.74964034
23/08/2016,Writing and translation,filled,11.88842349
24/08/2016,Clerical and data entry,filled,20.51306861
24/08/2016,Creative and multimedia,filled,29.00479967
24/08/2016,Professional services,filled,2.038015456
24/08/2016,Sales and marketing support,filled,12.86312654
24/08/2016,Software development and technology,filled,39.84467898
24/08/2016,Writing and translation,filled,13.04034527
25/08/2016,Clerical and data entry,filled,19.53836556
25/08/2016,Creative and multimedia,filled,30.40778133
25/08/2016,Professional services,filled,2.170929507
25/08/2016,Sales and marketing support,filled,11.72597298
25/08/2016,Software development and technology,filled,52.44197741
25/08/2016,Writing and translation,filled,20.57214152
26/08/2016,Clerical and data entry,filled,18.31260265
26/08/2016,Creative and multimedia,filled,27.08493004
26/08/2016,Professional services,filled,2.215234191
26/08/2016,Sales and marketing support,filled,12.52345729
26/08/2016,Software development and technology,filled,38.73706189
26/08/2016,Writing and translation,filled,11.51921779
27/08/2016,Clerical and data entry,filled,15.83154035
27/08/2016,Creative and multimedia,filled,25.78532598
27/08/2016,Professional services,filled,2.111856595
27/08/2016,Sales and marketing support,filled,10.44113715
27/08/2016,Software development and technology,filled,38.29401505
27/08/2016,Writing and translation,filled,12.87789476
28/08/2016,Clerical and data entry,filled,15.31465237
28/08/2016,Creative and multimedia,filled,21.39916229
28/08/2016,Professional services,filled,2.230002419
28/08/2016,Sales and marketing support,filled,7.723783213
28/08/2016,Software development and technology,filled,32.4014921
28/08/2016,Writing and translation,filled,11.54875425
29/08/2016,Clerical and data entry,filled,12.50868907
29/08/2016,Creative and multimedia,filled,19.25776923
29/08/2016,Professional services,filled,1.447286338
29/08/2016,Sales and marketing support,filled,8.270207646
29/08/2016,Software development and technology,filled,27.70519562
29/08/2016,Writing and translation,filled,10.24915019
30/08/2016,Clerical and data entry,filled,15.12266541
30/08/2016,Creative and multimedia,filled,25.60810725
30/08/2016,Professional services,filled,1.683577985
30/08/2016,Sales and marketing support,filled,12.3167021
30/08/2016,Software development and technology,filled,34.26228882
30/08/2016,Writing and translation,filled,12.3167021
31/08/2016,Clerical and data entry,filled,18.15015214
31/08/2016,Creative and multimedia,filled,28.73897157
31/08/2016,Professional services,filled,1.919869632
31/08/2016,Sales and marketing support,filled,12.61206666
31/08/2016,Software development and technology,filled,41.20335595
31/08/2016,Writing and translation,filled,14.9602149
01/09/2016,Clerical and data entry,filled,29.19678664
01/09/2016,Creative and multimedia,filled,27.4836722
01/09/2016,Professional services,filled,2.407221154
01/09/2016,Sales and marketing support,filled,11.22385323
01/09/2016,Software development and technology,filled,40.4354081
01/09/2016,Writing and translation,filled,15.89061326
02/09/2016,Clerical and data entry,filled,16.68809757
02/09/2016,Creative and multimedia,filled,29.41831006
02/09/2016,Professional services,filled,2.36291647
02/09/2016,Sales and marketing support,filled,11.81458235
02/09/2016,Software development and technology,filled,45.16124104
